No,SKU Description,MRP,current price,url
52,TS,Savlon Soaps,SAVLON GLYCERINe SOAP 75*3 GMS,66,not found,not found
53,SG,FDW Shower Gel,FDW Couture Spa SHOWER GEL 550ML,337,not found,not found
54,SG,FDW Shower Gel,FDW Couture Spa SHOWERGEL 250ML,185,185,http://www.shopclues.com/fiama-di-wills-la-fantasia-shower-gel-patchouli-and-macadamia-250ml.html
55,SG,FDW Shower Gel,FDW Mild Dew SHOWER GEL 550ML,337,not found,not found
56,SG,FDW Shower Gel,FDW Mild Dew SHOWERGEL 250ML,185,185,http://www.shopclues.com/fiama-di-wills-la-fantasia-shower-gel-patchouli-and-macadamia-250ml.html
57,SG,FDW Shower Gel,FDW Exotic Dream SHOWER GEL 550ML,337,not found,not found
58,SG,FDW Shower Gel,FDW Exotic Dream SHOWERGEL 250ML,185,185,http://www.shopclues.com/fiama-di-wills-exotic-dream-shower-gel-blackcurrent-and-bearbarry-250ml.html
59,SG,FDW Shower Gel,FDW Pure Rio Splash SHOWERGEL 250ML,185,185,http://www.shopclues.com/fiama-di-wills-pure-rio-splash-shower-gel-brazitian-orange-and-ginseng-250-ml.html
60,SG,FDW Shower Gel,FDW Energizing sport SHOWERGEL 250ML,185,185,http://www.shopclues.com/fiama-di-wills-energizing-sport-shower-gel-200ml.html
61,SG,FDW Shower Gel,FDW Refreshing Pulse SHOWERGEL 250ML,185,185,http://www.shopclues.com/fiama-di-wills-refreshing-pulse-shower-gel-200-ml.html
62,SG,FDW Shower Gel,FDW Invigorating Musk SHOWERGEL 250ML,185,185,http://www.shopclues.com/fiama-di-wills-men-invigorating-musk-shower-gel-250-ml.html
63,SG,FDW Shower Gel,FDW La Fantassia SHOWERGEL 250ML,185,185,http://www.shopclues.com/fiama-di-wills-la-fantasia-shower-gel-patchouli-and-macadamia-250ml.html
64,FW,FDW AQP Face Wash,FDW FOAMING FACEWASH 45ML,99,not found,not found
65,FW,FDW AQP Face Wash,FDW FOAMING FACEWASH 150ML,199,199,http://www.shopclues.com/fiama-di-wills-men-detoxify-and-skin-restore-foaming-face-wash-150ml-1.html
66,FW,FDW AQP Face Wash,FDW MEN SKIN BRIGHTENING FW 50GMS,95,not found,not found
67,FW,FDW AQP Face Wash,FDW MEN SKIN BRIGHTENING FW 100GMS,180,not found,not found
68,FW,FDW AQP Face Wash,FDW MEN CLEAR SKIN FW 50GMS,95,not found,not found
69,FW,FDW AQP Face Wash,FDW MEN CLEAR SKIN FW 100GMS,180,180,http://www.shopclues.com/fiama-di-wills-men-skin-brightening-facewash-100ml-1.html
70,FW,Vivel FW,VIVEL ALOE VERA 3IN1 FW 100ML,90,not found,not found
71,FW,Vivel FW,VIVEL ALOE VERA 3IN1 FW 50ML,50,not found,not found
72,FW,Vivel FW,VIVEL GREEN TEA 3IN1 FW 50ML,50,not found,not found
73,FW,Vivel FW,VIVEL GREEN TEA 3IN1 FW 100ML,90,not found,not found
74,FW,Cell Renew FW,VIVEL Cell Renew pollution protect FW 100+20ML FR,139,not found,not found
75,FW,Cell Renew FW,VIVEL Cell Renew pollution protect  FW 50+16.5ML FR,79,not found,not found
76,FW,Cell Renew FW,VIVEL Cell Renew ENERGising FC FW 100+20ML FR,139,not found,not found
77,FW,Cell Renew FW,VIVEL Cell Renew ENERGising FC FW50+16.5ML FR,79,not found,not found
78,HW,Savlon HW,Savlon HW Double Strength 220ml+185ml,74,not found,not found
79,HW,Savlon HW,Savlon HW Moisture Shield 220ml + 185ml,74,not found,not found
80,HW,Savlon HW,Savlon HW Herbal Sensitive  220ml+185ml,74,not found,not found
81,HW,Savlon HW,Savlon HW Double Strength 185ml,45,not found,not found
82,HW,Savlon HW,Savlon HW Moisture Shield 185ml,45,not found,not found
83,HW,Savlon HW,Savlon HW Herbal Sensitive 185ml,45,not found,not found
84,SH,Fiama Shampoo,FDW ANTI HAIR FALL SERUM 50 ML,349,360,http://www.shopclues.com/fiama-di-wills-men-ener.sport-showergel-250ml-with-menclearskingel-facewash100ml.html
85,SH,Fiama Shampoo,FDW COLOR DAMAGE REPAIR SERUM 50ML,349,360,http://www.shopclues.com/fiama-di-wills-men-ener.sport-showergel-250ml-with-menclearskingel-facewash100ml.html
86,SH,Fiama Shampoo,FDW CDR 125ML CONDITIONER,109,not found,not found
87,SH,Fiama Shampoo,FDW AHF 125ML CONDITIONER,109,not found,not found
88,SH,Fiama Shampoo,FDW TDC 125ML CONDTIONER,109,not found,not found
89,SH,Fiama Shampoo,FDW TDC SERUM 50ML,349,360,http://www.shopclues.com/fiama-di-wills-men-ener.sport-showergel-250ml-with-menclearskingel-facewash100ml.html
90,SH,Fiama Shampoo,FDW COLOR DAMAGE REPAIR 100ml,69,not found,not found
91,SH,Fiama Shampoo,FDW COLOR DAMAGE REPAIR 200ml,129,not found,not found
92,SH,Fiama Shampoo,FDW ANTI-HAIR FALL 100ml,69,not found,not found
93,SH,Fiama Shampoo,FDW ANTI-HAIR FALL 200ml,129,not found,not found
94,SH,Fiama Shampoo,FDW TOTAL DAMAGE CONTROL 100ml,69,not found,not found
95,DT,Cologne,ENGAGE XX1 COLOGNE 165ML,275,not found,not found
96,DT,Cologne,ENGAGE XX2 COLOGNE 165ML,275,not found,not found
97,DT,Cologne,ENGAGE XX3 COLOGNE 165ML,275,not found,not found
98,DT,Cologne,ENGAGE XX4 COLOGNE 150ML,275,not found,not found
99,DT,Cologne,ENGAGE G1 COLOGNE 165ML,275,not found,not found
100,DT,Cologne,ENGAGE G2 COLOGNE 165ML,275,not found,not found
101,DT,Cologne,ENGAGE G3 COLOGNE 165ML,275,not found,not found
102,DT,Cologne,ENGAGE G4 COLOGNE 150ML,275,not found,not found
103,DT,Deodorant,ENGAGE BLUSH DEO 165ML,190,not found,not found
104,DT,Deodorant,ENGAGE SPELL DEO 165ML,190,not found,not found
105,DT,Deodorant,ENGAGE TEASE DEO 165ML,190,not found,not found
106,DT,Deodorant,ENGAGE RUSH DEO 165ML,190,not found,not found
107,DT,Deodorant,ENGAGE MATE DEO 165ML,190,not found,not found
108,DT,Deodorant,ENGAGE URGE DEO 165ML,190,199,http://www.shopclues.com/wild-stone-surge-deo.html
109,DT,Deodorant,ENGAGE FROST DEO 165ML,190,not found,not found
110,DT,Deodorant,ENGAGE DRIZZLE DEO 165ML,190,not found,not found
111,DT,Deodorant,ENGAGE JUMP DEO 165ML,190,not found,not found
112,DT,Deodorant,ENGAGE O'WHIFF DEO 165ML,190,not found,not found
113,DT,Deodorant,ENGAGE TEMPT DEO 165ML,190,not found,not found
114,DT,Deodorant,ENGAGE FUZZ DEO 165ML,190,not found,not found
115,DT,Deodorant,ENGAGE INTENSITY DEO 165ML,190,not found,not found
116,DT,Deodorant,ENGAGE ABANDON DEO 165ML,190,not found,not found
117,DT,Deodorant,ENGAGE AWE DEO 165ML,190,not found,not found
118,DT,Spray,Engage M1 Perfume Spray - For Men,210,not found,not found
119,DT,Spray,Engage M2 Perfume Spray - For Men,210,not found,not found
120,DT,Spray,Engage W1 Perfume Spray - For Women,210,not found,not found
121,DT,Spray,Engage W2 Perfume Spray - For Women,210,not found,not found
122,CR,Cell Renew,VCR (Intensive Restore 250ML+NR 100ML BL FREE),250,not found,not found
123,CR,Cell Renew,VIVEL Cell Renew  ALL YEAR LIGHT BL250ML,250,not found,not found
124,CR,Cell Renew,VIVEL Cell Renew ALL Year LIGHT BL100ML OF,79,not found,not found
125,CR,Cell Renew,VCR INTENSIVE RESTORE BL 100ML,79,not found,not found
126,CR,Cell Renew,VCR Deep Smoothing 200ML+NR 100ML BLFREE,250,not found,not found
127,CR,Cell Renew,VCR NIGht replenish 200ML+DS 100ML BL FREE,250,not found,not found
128,CR,Cell Renew,VIVEL CR repair +F HAND CRÈME 50ML,169,not found,not found
129,CR,Cell Renew,VIVEL CR repair+F MOISTURISER 50ML,449,not found,not found
130,Cleanser,Cell Renew,VIVEL Cell Renew Perfect PH Face Cleanser 100ml,165,not found,not found
131,Makeup Remover,Cell Renew,VIVEL Cell Renew Micellar Makeup Cleanser 150ml,349,not found,not found
132,Toner,Cell Renew,VIVEL Cell Renew Clarifying Skin Toner 150ml,349,not found,not found
133,Face Moisturiser,Cell Renew,VIVEL Cell Renew Fortify + Repair Night Crème 50gm,649,not found,not found
134,CR,Cell Renew,VIVEL Cell Renew SKIN TONE PERFECTOR C+P50GMS,549,not found,not found
135,TA,STS,SHOWER TO SHOWER SANDAL 150 GMS,75,not found,not found
136,TA,STS,SHOWER TO SHOWER COLOGNE 150 GMS,75,not found,not found
137,TA,STS,SHOWER TO SHOWER COLOGNE 300 GMS,125,not found,not found
138,TA,STS,SHOWER TO SHOWER COLOGNE 75 GMS,45,not found,not found
139,TS,Soaps,Savlon Double Strength (75+25gm),25,not found,not found
140,TS,Soaps,Savlon Double Strength (75X3gm),66,not found,not found
